price,postcode,property_subtype,rooms_number,area,terrace_area,garden_area,land_surface,facades_number,postcode_median_price,building_state_median_price,property_subtype_median_price,building_property_subtype_median_facades,property_subtype_median_facades,house_is_False,house_is_True,equipped_kitchen_has_False,equipped_kitchen_has_True,furnished_False,furnished_True,open_fire_False,open_fire_True,terrace_False,terrace_True,garden_False,garden_True,swimming_pool_has_False,swimming_pool_has_True,region_B,region_F,region_W,building_state_agg_good,building_state_agg_renovated,building_state_agg_to_renovate
139800.0,0.8752224199288255,0.0,0.16666666666666666,0.5196347836224813,,0.0,,0.6666666666666667,0.14007782101167315,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
155000.0,0.8285142348754448,0.4,0.3333333333333333,0.483619197660426,,0.0,,0.6666666666666667,0.09727626459143969,1.0,0.5741610377372064,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
155000.0,0.8362989323843416,0.0,0.5,0.6593744005440054,,0.0,,0.6666666666666667,0.13929961089494164,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
168000.0,0.8262900355871886,0.0,0.16666666666666666,0.5469393400325315,0.0,2.5e-05,,0.6666666666666667,0.09105058365758754,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
169000.0,0.8229537366548042,0.0,0.16666666666666666,0.5154421886262179,0.3168699819748722,0.0,,0.6666666666666667,0.132295719844358,0.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
179000.0,0.8229537366548042,0.0,0.3333333333333333,0.593099789889427,,0.0,,0.6666666666666667,0.132295719844358,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
179000.0,0.8262900355871886,0.30000000000000004,0.16666666666666666,0.45769461180347787,0.21124665464991482,0.0,,0.6666666666666667,0.09105058365758754,1.0,0.1364002484438771,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
179500.0,0.8285142348754448,0.0,0.3333333333333333,0.5712274530555943,0.0,0.0,,0.6666666666666667,0.09727626459143969,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
185000.0,0.00889679715302491,0.0,0.3333333333333333,0.6236032394624049,,0.0,,0.6666666666666667,0.15875486381322956,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
185000.0,0.2813612099644128,0.0,0.3333333333333333,0.6361840682615854,0.41265878420275637,0.0,,0.6666666666666667,0.1688715953307393,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
195000.0,0.800711743772242,0.8,0.16666666666666666,0.5777015839706916,0.5182821115277139,0.0,,0.6666666666666667,0.22101167315175102,1.0,0.8384602693142948,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
199000.0,0.009008007117437725,0.0,0.16666666666666666,0.5469393400325315,,0.0,,0.6666666666666667,0.11673151750972764,0.8888888888888888,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
210000.0,0.8262900355871886,0.0,0.5,0.6480845114116249,0.21124665464991482,0.0,,0.6666666666666667,0.09105058365758754,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
220000.0,0.0033362989323843517,0.0,0.3333333333333333,0.6236032394624049,,0.0,,0.6666666666666667,0.20233463035019456,0.8888888888888888,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
225000.0,0.007784697508896807,0.0,0.3333333333333333,0.6361840682615854,,0.0,,0.6666666666666667,0.1634241245136187,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
225000.0,0.3336298932384341,0.0,0.3333333333333333,0.7426699941288801,,0.0,,0.6666666666666667,0.12451361867704282,0.8888888888888888,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
225000.0,0.8229537366548042,0.0,0.3333333333333333,0.6526701894055218,,0.0,,0.6666666666666667,0.132295719844358,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
225000.0,0.8262900355871886,0.4,0.5,0.610259482404637,,0.0,,0.6666666666666667,0.09105058365758754,1.0,0.5741610377372064,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
229000.0,0.12233096085409252,0.0,0.5,0.6480845114116249,0.21124665464991482,0.0,,0.6666666666666667,0.1494163424124514,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
229000.0,0.8229537366548042,0.0,0.3333333333333333,0.5277877372509583,0.21124665464991482,0.0,,0.6666666666666667,0.132295719844358,0.8888888888888888,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
242000.0,0.8251779359430604,0.0,0.3333333333333333,0.5808686110164054,,0.0,,0.6666666666666667,0.14007782101167315,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
245000.0,0.08896797153024912,0.2,0.5,0.748619128773059,,0.0,,0.6666666666666667,0.16723735408560314,1.0,0.5924360268885307,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
249000.0,0.11321174377224198,0.0,0.3333333333333333,0.6361840682615854,0.27303234033641116,0.0,,0.6666666666666667,0.2945330739299611,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
249000.0,0.22019572953736655,0.0,0.3333333333333333,0.6637330495520903,,0.0,,0.6666666666666667,0.3610894941634242,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
250000.0,0.23687722419928825,0.0,0.3333333333333333,0.6386161878391452,0.45649642584121747,0.0,,0.6666666666666667,0.17120622568093385,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
255000.0,0.12233096085409252,0.0,0.5,0.7171219773667452,,0.0,,0.6666666666666667,0.1494163424124514,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
259000.0,0.8229537366548042,0.0,0.3333333333333333,0.6480845114116249,0.3348180260229075,0.0,,0.6666666666666667,0.132295719844358,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
275000.0,0.8229537366548042,0.0,0.3333333333333333,0.6236032394624049,,0.0,,0.6666666666666667,0.132295719844358,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
277500.0,0.22241992882562278,0.0,0.3333333333333333,0.6156944395830122,,0.0,,0.6666666666666667,0.2311284046692607,0.8888888888888888,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
279000.0,0.722864768683274,0.2,0.3333333333333333,0.6995042106336908,0.402145495174778,0.0,,0.6666666666666667,0.1431906614785992,1.0,0.5924360268885307,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
279000.0,0.8229537366548042,0.0,0.3333333333333333,0.6526701894055218,0.21124665464991482,0.0,,0.6666666666666667,0.132295719844358,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
284500.0,0.8474199288256227,0.4,0.3333333333333333,0.6361840682615854,,0.0,,0.6666666666666667,0.17898832684824906,1.0,0.5741610377372064,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
285000.0,0.0033362989323843517,0.0,0.3333333333333333,0.6434012585154407,0.10562332732495741,0.0,,0.6666666666666667,0.20233463035019456,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
289000.0,0.17904804270462632,0.0,0.5,0.6995042106336908,0.402145495174778,0.0,,0.6666666666666667,0.22529182879377435,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
289000.0,0.908585409252669,0.0,0.3333333333333333,0.6803526078521176,,0.0,,0.6666666666666667,0.21322957198443582,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
299000.0,0.1189946619217082,0.2,0.5,0.7137094348664281,0.45649642584121747,0.0,,0.6666666666666667,0.18832684824902723,1.0,0.5924360268885307,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
299000.0,0.8529804270462633,0.0,0.5,0.6410217263427971,0.3168699819748722,0.005,,0.6666666666666667,0.15875486381322956,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
305000.0,0.29137010676156583,0.2,0.5,0.7628243530057963,0.402145495174778,0.0,,0.6666666666666667,0.15894941634241244,1.0,0.5924360268885307,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
315000.0,0.005560498220640572,0.0,0.16666666666666666,0.5989695932722567,,0.0,,0.6666666666666667,0.4171206225680934,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
315000.0,0.8229537366548042,0.0,0.16666666666666666,0.6236032394624049,,0.0,,0.6666666666666667,0.132295719844358,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
319000.0,0.8229537366548042,0.2,0.5,0.7381001846748574,0.3508730985162601,0.0,,0.6666666666666667,0.132295719844358,1.0,0.5924360268885307,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
339000.0,0.0022241992882562345,1.0,0.5,0.7628243530057963,,0.0,,0.6666666666666667,0.19416342412451365,1.0,0.7064981041039387,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
349000.0,0.2179715302491103,0.2,0.3333333333333333,0.6803526078521176,,0.0,,0.6666666666666667,0.25447470817120627,1.0,0.5924360268885307,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
359000.0,0.8229537366548042,0.0,0.3333333333333333,0.6803526078521176,0.5077688224997354,0.0,,0.6666666666666667,0.132295719844358,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
360000.0,0.004448398576512455,0.0,0.3333333333333333,0.6236032394624049,0.24524977119130265,0.0,,0.6666666666666667,0.4124513618677043,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
379000.0,0.02001779359430604,0.0,0.5,0.735000068887367,,0.0,,0.6666666666666667,0.3852140077821012,0.8888888888888888,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
380000.0,0.8229537366548042,0.0,0.3333333333333333,0.6593744005440054,,0.0,,0.6666666666666667,0.132295719844358,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
395000.0,0.07228647686832741,1.0,0.3333333333333333,0.748619128773059,,0.0,,0.6666666666666667,0.35797665369649806,1.0,0.7451616465759887,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
459000.0,0.016681494661921717,0.8,0.3333333333333333,0.6803526078521176,0.5582617686069434,0.0,,0.6666666666666667,0.43190661478599224,1.0,0.8384602693142948,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
475000.0,0.811832740213523,0.0,0.3333333333333333,0.6526701894055218,,0.0,,0.6666666666666667,0.4544747081712062,0.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
525000.0,0.8229537366548042,0.0,0.5,0.7031423857342183,0.3168699819748722,0.0,,0.6666666666666667,0.132295719844358,0.8888888888888888,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
575000.0,0.0,0.0,0.6666666666666666,0.8329174784532769,,0.0,,0.6666666666666667,0.25992217898832687,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
620000.0,0.017793594306049834,0.8,0.6666666666666666,0.8108359877211821,0.3508730985162601,0.0,,0.6666666666666667,0.2996108949416343,1.0,0.8384602693142948,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
625000.0,0.8119439501779359,0.0,0.3333333333333333,0.695804886878171,0.21124665464991482,0.0,,0.6666666666666667,0.29766536964980544,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
639000.0,0.9341637010676157,0.0,0.5,0.8119392711451645,,0.0,,0.6666666666666667,0.1431906614785992,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
695000.0,0.02001779359430604,0.4,0.5,0.7628243530057963,0.5766433328635493,0.0025,,0.6666666666666667,0.3852140077821012,0.0,0.5741610377372064,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
750000.0,0.005560498220640572,0.0,0.3333333333333333,0.7695973360811712,,0.0,,0.6666666666666667,0.4171206225680934,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
925000.0,0.7784697508896796,1.0,0.3333333333333333,0.9153892236069556,0.5961228697075627,0.0,,0.6666666666666667,0.21902723735408564,1.0,0.7451616465759887,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
999999.0,0.889679715302491,0.0,0.3333333333333333,0.6701133392454588,0.45649642584121747,0.125,,0.6666666666666667,0.24435797665369652,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
449500.0,0.0,1.0,0.5,0.8006493820127842,0.3508730985162601,0.0,,0.6666666666666667,0.25992217898832687,0.0,0.7451616465759887,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
695000.0,0.0,0.0,0.16666666666666666,0.6615645139594937,0.37865566766136854,0.0,,0.6666666666666667,0.25992217898832687,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
775000.0,0.0,0.4,0.6666666666666666,0.9502989175135865,,0.0,,0.6666666666666667,0.25992217898832687,0.0,0.5741610377372064,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
395000.0,0.7806939501779359,0.2,0.6666666666666666,0.751534463873416,0.43173142560998506,0.00125,,0.6666666666666667,0.20136186770428016,1.0,0.5924360268885307,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
449000.0,0.022241992882562275,0.0,0.5,0.7286656869180632,0.3168699819748722,0.0,,0.6666666666666667,0.29571984435797666,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
169500.0,0.3892348754448398,0.0,0.16666666666666666,0.6701133392454588,0.27303234033641116,0.0,,0.6666666666666667,0.09980544747081711,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
210000.0,0.6338967971530248,0.0,0.3333333333333333,0.5989695932722567,,0.0,,0.6666666666666667,0.13618677042801558,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
310000.0,0.0,0.0,0.16666666666666666,0.5277877372509583,0.16740901301145375,0.0,,0.6666666666666667,0.25992217898832687,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
120000.0,0.02001779359430604,1.0,0.16666666666666666,0.45769461180347787,0.36539667821363453,0.0,,0.6666666666666667,0.3852140077821012,1.0,0.4102538865763927,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
280000.0,0.017793594306049834,0.0,0.16666666666666666,0.5317536928770372,0.16740901301145375,0.0,,0.6666666666666667,0.2996108949416343,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
600000.0,0.0066725978647686895,0.0,0.3333333333333333,0.7137094348664281,0.42249330929982964,0.0,,0.6666666666666667,0.33463035019455256,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
189000.0,0.0,0.0,0.3333333333333333,0.6361840682615854,,0.0,,0.6666666666666667,0.25992217898832687,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
296500.0,0.6227758007117438,0.2,0.3333333333333333,0.695804886878171,0.3168699819748722,0.0,,0.6666666666666667,0.1342412451361868,1.0,0.5924360268885307,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
475000.0,0.11120996441281138,0.0,0.3333333333333333,0.725428796490639,,0.00165,,0.6666666666666667,0.3361867704280156,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
139000.0,0.8529804270462633,0.0,0.16666666666666666,0.42830374041524594,,0.0,,0.6666666666666667,0.15875486381322956,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
208000.0,0.8119439501779359,0.0,0.16666666666666666,0.49319047005715394,,0.0,,0.6666666666666667,0.29766536964980544,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
219000.0,0.13011565836298933,0.0,0.3333333333333333,0.6701133392454588,,0.0,,0.6666666666666667,0.1813229571984436,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
239000.0,0.087855871886121,0.2,0.5,0.7171219773667452,0.402145495174778,0.0,,0.6666666666666667,0.19766536964980547,1.0,0.5924360268885307,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
249999.0,0.00889679715302491,0.0,0.5,0.6803526078521176,0.2965221678498206,0.0,,0.6666666666666667,0.15875486381322956,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
259000.0,0.11343416370106761,0.0,0.5,0.6803526078521176,0.27303234033641116,0.0,,0.6666666666666667,0.15136186770428017,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
269000.0,0.12677935943060498,0.8,0.3333333333333333,0.6803526078521176,0.5621197531661749,0.0,,0.6666666666666667,0.17042801556420234,1.0,0.8384602693142948,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
270000.0,0.8229537366548042,0.0,0.3333333333333333,0.610259482404637,0.3168699819748722,0.0,,0.6666666666666667,0.132295719844358,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
275000.0,0.2001779359430605,0.4,0.3333333333333333,0.6549276920899645,,0.0,,0.6666666666666667,0.23540856031128404,0.0,0.5741610377372064,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
288000.0,0.11120996441281138,0.0,0.3333333333333333,0.6721996542236404,0.16740901301145375,0.0,,0.6666666666666667,0.3361867704280156,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
365000.0,0.016681494661921717,0.0,0.5,0.6995042106336908,,0.0,,0.6666666666666667,0.43190661478599224,1.0,0.5104849954671673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
